PassengerId,Age,Age_Imputed,Embarked,Embarked_Imputed,Fare,Fare_Imputed,Name,Parch,Pclass,Sex,SibSp,Survived,Ticket,Title,TitleBin,split
872,47.0,False,S,False,52.5542,False,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",1,1,female,1,1.0,11751,Mrs,Mrs,train
873,33.0,False,S,False,5.0,False,"Carlsson, Mr. Frans Olof",0,1,male,0,0.0,695,Mr,Mr,train
874,47.0,False,S,False,9.0,False,"Vander Cruyssen, Mr. Victor",0,3,male,0,0.0,345765,Mr,Mr,train
875,28.0,False,C,False,24.0,False,"Abelson, Mrs. Samuel (Hannah Wizosky)",0,2,female,1,1.0,P/PP 3381,Mrs,Mrs,train
876,15.0,False,C,False,7.225,False,"Najib, Miss. Adele Kiamie ""Jane""",0,3,female,0,1.0,2667,Miss,Miss,train
877,20.0,False,S,False,9.8458,False,"Gustafsson, Mr. Alfred Ossian",0,3,male,0,0.0,7534,Mr,Mr,train
878,19.0,False,S,False,7.8958,False,"Petroff, Mr. Nedelio",0,3,male,0,0.0,349212,Mr,Mr,train
879,30.0,True,S,False,7.8958,False,"Laleff, Mr. Kristo",0,3,male,0,0.0,349217,Mr,Mr,train
880,56.0,False,C,False,83.1583,False,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",1,1,female,0,1.0,11767,Mrs,Mrs,train
881,25.0,False,S,False,26.0,False,"Shelley, Mrs. William (Imanita Parrish Hall)",1,2,female,0,1.0,230433,Mrs,Mrs,train
882,33.0,False,S,False,7.8958,False,"Markun, Mr. Johann",0,3,male,0,0.0,349257,Mr,Mr,train
883,22.0,False,S,False,10.5167,False,"Dahlberg, Miss. Gerda Ulrika",0,3,female,0,0.0,7552,Miss,Miss,train
884,28.0,False,S,False,10.5,False,"Banfield, Mr. Frederick James",0,2,male,0,0.0,C.A./SOTON 34068,Mr,Mr,train
885,25.0,False,S,False,7.05,False,"Sutehall, Mr. Henry Jr",0,3,male,0,0.0,SOTON/OQ 392076,Mr,Mr,train
886,39.0,False,Q,False,29.125,False,"Rice, Mrs. William (Margaret Norton)",5,3,female,0,0.0,382652,Mrs,Mrs,train
887,27.0,False,S,False,13.0,False,"Montvila, Rev. Juozas",0,2,male,0,0.0,211536,Rev,Mr,train
888,19.0,False,S,False,30.0,False,"Graham, Miss. Margaret Edith",0,1,female,0,1.0,112053,Miss,Miss,train
889,22.0,True,S,False,23.45,False,"Johnston, Miss. Catherine Helen ""Carrie""",2,3,female,1,0.0,W./C. 6607,Miss,Miss,train
890,26.0,False,C,False,30.0,False,"Behr, Mr. Karl Howell",0,1,male,0,1.0,111369,Mr,Mr,train
891,32.0,False,Q,False,7.75,False,"Dooley, Mr. Patrick",0,3,male,0,0.0,370376,Mr,Mr,train
892,34.5,False,Q,False,7.8292,False,"Kelly, Mr. James",0,3,male,0,,330911,Mr,Mr,test
893,47.0,False,S,False,7.0,False,"Wilkes, Mrs. James (Ellen Needs)",0,3,female,1,,363272,Mrs,Mrs,test
894,62.0,False,Q,False,9.6875,False,"Myles, Mr. Thomas Francis",0,2,male,0,,240276,Mr,Mr,test
895,27.0,False,S,False,8.6625,False,"Wirz, Mr. Albert",0,3,male,0,,315154,Mr,Mr,test
896,22.0,False,S,False,12.2875,False,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",1,3,female,1,,3101298,Mrs,Mrs,test
897,14.0,False,S,False,9.225,False,"Svensson, Mr. Johan Cervin",0,3,male,0,,7538,Mr,Master,test
898,30.0,False,Q,False,7.6292,False,"Connolly, Miss. Kate",0,3,female,0,,330972,Miss,Miss,test
899,26.0,False,S,False,29.0,False,"Caldwell, Mr. Albert Francis",1,2,male,1,,248738,Mr,Mr,test
900,18.0,False,C,False,7.2292,False,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",0,3,female,0,,2657,Mrs,Mrs,test
901,21.0,False,S,False,24.15,False,"Davies, Mr. John Samuel",0,3,male,2,,A/4 48871,Mr,Mr,test
902,30.0,True,S,False,7.8958,False,"Ilieff, Mr. Ylio",0,3,male,0,,349220,Mr,Mr,test
903,46.0,False,S,False,26.0,False,"Jones, Mr. Charles Cresson",0,1,male,0,,694,Mr,Mr,test
904,23.0,False,S,False,82.2667,False,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",0,1,female,1,,21228,Mrs,Mrs,test
905,63.0,False,S,False,26.0,False,"Howard, Mr. Benjamin",0,2,male,1,,24065,Mr,Mr,test
906,47.0,False,S,False,61.175,False,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",0,1,female,1,,W.E.P. 5734,Mrs,Mrs,test
907,24.0,False,C,False,27.7208,False,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",0,2,female,1,,SC/PARIS 2167,Mrs,Mrs,test
908,35.0,False,Q,False,12.35,False,"Keane, Mr. Daniel",0,2,male,0,,233734,Mr,Mr,test
909,21.0,False,C,False,7.225,False,"Assaf, Mr. Gerios",0,3,male,0,,2692,Mr,Mr,test
910,27.0,False,S,False,7.925,False,"Ilmakangas, Miss. Ida Livija",0,3,female,1,,STON/O2. 3101270,Miss,Miss,test
911,45.0,False,C,False,7.225,False,"Assaf Khalil, Mrs. Mariana (""Miriam"")",0,3,female,0,,2696,Mrs,Mrs,test
912,55.0,False,C,False,59.4,False,"Rothschild, Mr. Martin",0,1,male,1,,PC 17603,Mr,Mr,test
913,9.0,False,S,False,3.1708,False,"Olsen, Master. Artur Karl",1,3,male,0,,C 17368,Master,Master,test
914,36.0,True,S,False,31.6833,False,"Flegenheim, Mrs. Alfred (Antoinette)",0,1,female,0,,PC 17598,Mrs,Mrs,test
915,21.0,False,C,False,61.3792,False,"Williams, Mr. Richard Norris II",1,1,male,0,,PC 17597,Mr,Mr,test
916,48.0,False,C,False,262.375,False,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",3,1,female,1,,PC 17608,Mrs,Mrs,test
917,50.0,False,S,False,14.5,False,"Robins, Mr. Alexander A",0,3,male,1,,A/5. 3337,Mr,Mr,test
918,22.0,False,C,False,61.9792,False,"Ostby, Miss. Helene Ragnhild",1,1,female,0,,113509,Miss,Miss,test
919,22.5,False,C,False,7.225,False,"Daher, Mr. Shedid",0,3,male,0,,2698,Mr,Mr,test
920,41.0,False,S,False,30.5,False,"Brady, Mr. John Bertram",0,1,male,0,,113054,Mr,Mr,test
921,30.0,True,C,False,21.6792,False,"Samaan, Mr. Elias",0,3,male,2,,2662,Mr,Mr,test
922,50.0,False,S,False,26.0,False,"Louch, Mr. Charles Alexander",0,2,male,1,,SC/AH 3085,Mr,Mr,test
923,24.0,False,S,False,31.5,False,"Jefferys, Mr. Clifford Thomas",0,2,male,2,,C.A. 31029,Mr,Mr,test
924,33.0,False,S,False,20.575,False,"Dean, Mrs. Bertram (Eva Georgetta Light)",2,3,female,1,,C.A. 2315,Mrs,Mrs,test
925,36.0,True,S,False,23.45,False,"Johnston, Mrs. Andrew G (Elizabeth ""Lily"" Watson)",2,3,female,1,,W./C. 6607,Mrs,Mrs,test
926,30.0,False,C,False,57.75,False,"Mock, Mr. Philipp Edmund",0,1,male,1,,13236,Mr,Mr,test
927,18.5,False,C,False,7.2292,False,"Katavelas, Mr. Vassilios (""Catavelas Vassilios"")",0,3,male,0,,2682,Mr,Mr,test
928,22.0,True,S,False,8.05,False,"Roth, Miss. Sarah A",0,3,female,0,,342712,Miss,Miss,test
929,21.0,False,S,False,8.6625,False,"Cacic, Miss. Manda",0,3,female,0,,315087,Miss,Miss,test
930,25.0,False,S,False,9.5,False,"Sap, Mr. Julius",0,3,male,0,,345768,Mr,Mr,test
931,30.0,True,S,False,56.4958,False,"Hee, Mr. Ling",0,3,male,0,,1601,Mr,Mr,test
932,39.0,False,C,False,13.4167,False,"Karun, Mr. Franz",1,3,male,0,,349256,Mr,Mr,test
933,30.0,True,S,False,26.55,False,"Franklin, Mr. Thomas Parham",0,1,male,0,,113778,Mr,Mr,test
934,41.0,False,S,False,7.85,False,"Goldsmith, Mr. Nathan",0,3,male,0,,SOTON/O.Q. 3101263,Mr,Mr,test
935,30.0,False,S,False,13.0,False,"Corbett, Mrs. Walter H (Irene Colvin)",0,2,female,0,,237249,Mrs,Mrs,test
936,45.0,False,S,False,52.5542,False,"Kimball, Mrs. Edwin Nelson Jr (Gertrude Parsons)",0,1,female,1,,11753,Mrs,Mrs,test
937,25.0,False,S,False,7.925,False,"Peltomaki, Mr. Nikolai Johannes",0,3,male,0,,STON/O 2. 3101291,Mr,Mr,test
938,45.0,False,C,False,29.7,False,"Chevre, Mr. Paul Romaine",0,1,male,0,,PC 17594,Mr,Mr,test
939,30.0,True,Q,False,7.75,False,"Shaughnessy, Mr. Patrick",0,3,male,0,,370374,Mr,Mr,test
940,60.0,False,C,False,76.2917,False,"Bucknell, Mrs. William Robert (Emma Eliza Ward)",0,1,female,0,,11813,Mrs,Mrs,test
941,36.0,False,S,False,15.9,False,"Coutts, Mrs. William (Winnie ""Minnie"" Treanor)",2,3,female,0,,C.A. 37671,Mrs,Mrs,test
942,24.0,False,S,False,60.0,False,"Smith, Mr. Lucien Philip",0,1,male,1,,13695,Mr,Mr,test
943,27.0,False,C,False,15.0333,False,"Pulbaum, Mr. Franz",0,2,male,0,,SC/PARIS 2168,Mr,Mr,test
944,20.0,False,S,False,23.0,False,"Hocking, Miss. Ellen ""Nellie""",1,2,female,2,,29105,Miss,Miss,test
945,28.0,False,S,False,263.0,False,"Fortune, Miss. Ethel Flora",2,1,female,3,,19950,Miss,Miss,test
946,30.0,True,C,False,15.5792,False,"Mangiavacchi, Mr. Serafino Emilio",0,2,male,0,,SC/A.3 2861,Mr,Mr,test
947,10.0,False,Q,False,29.125,False,"Rice, Master. Albert",1,3,male,4,,382652,Master,Master,test
948,35.0,False,S,False,7.8958,False,"Cor, Mr. Bartol",0,3,male,0,,349230,Mr,Mr,test
949,25.0,False,S,False,7.65,False,"Abelseth, Mr. Olaus Jorgensen",0,3,male,0,,348122,Mr,Mr,test
950,30.0,True,S,False,16.1,False,"Davison, Mr. Thomas Henry",0,3,male,1,,386525,Mr,Mr,test
951,36.0,False,C,False,262.375,False,"Chaudanson, Miss. Victorine",0,1,female,0,,PC 17608,Miss,Miss,test
952,17.0,False,S,False,7.8958,False,"Dika, Mr. Mirko",0,3,male,0,,349232,Mr,Mr,test
953,32.0,False,S,False,13.5,False,"McCrae, Mr. Arthur Gordon",0,2,male,0,,237216,Mr,Mr,test
954,18.0,False,S,False,7.75,False,"Bjorklund, Mr. Ernst Herbert",0,3,male,0,,347090,Mr,Mr,test
955,22.0,False,Q,False,7.725,False,"Bradley, Miss. Bridget Delia",0,3,female,0,,334914,Miss,Miss,test
956,13.0,False,C,False,262.375,False,"Ryerson, Master. John Borie",2,1,male,2,,PC 17608,Master,Master,test
957,36.0,True,S,False,21.0,False,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",0,2,female,0,,F.C.C. 13534,Mrs,Mrs,test
958,18.0,False,Q,False,7.8792,False,"Burns, Miss. Mary Delia",0,3,female,0,,330963,Miss,Miss,test
959,47.0,False,S,False,42.4,False,"Moore, Mr. Clarence Bloomfield",0,1,male,0,,113796,Mr,Mr,test
960,31.0,False,C,False,28.5375,False,"Tucker, Mr. Gilbert Milligan Jr",0,1,male,0,,2543,Mr,Mr,test
961,60.0,False,S,False,263.0,False,"Fortune, Mrs. Mark (Mary McDougald)",4,1,female,1,,19950,Mrs,Mrs,test
962,24.0,False,Q,False,7.75,False,"Mulvihill, Miss. Bertha E",0,3,female,0,,382653,Miss,Miss,test
963,21.0,False,S,False,7.8958,False,"Minkoff, Mr. Lazar",0,3,male,0,,349211,Mr,Mr,test
964,29.0,False,S,False,7.925,False,"Nieminen, Miss. Manta Josefina",0,3,female,0,,3101297,Miss,Miss,test
965,28.5,False,C,False,27.7208,False,"Ovies y Rodriguez, Mr. Servando",0,1,male,0,,PC 17562,Mr,Mr,test
966,35.0,False,C,False,211.5,False,"Geiger, Miss. Amalie",0,1,female,0,,113503,Miss,Miss,test
967,32.5,False,C,False,211.5,False,"Keeping, Mr. Edwin",0,1,male,0,,113503,Mr,Mr,test
968,30.0,True,S,False,8.05,False,"Miles, Mr. Frank",0,3,male,0,,359306,Mr,Mr,test
969,55.0,False,S,False,25.7,False,"Cornell, Mrs. Robert Clifford (Malvina Helen Lamson)",0,1,female,2,,11770,Mrs,Mrs,test
970,30.0,False,S,False,13.0,False,"Aldworth, Mr. Charles Augustus",0,2,male,0,,248744,Mr,Mr,test
971,24.0,False,Q,False,7.75,False,"Doyle, Miss. Elizabeth",0,3,female,0,,368702,Miss,Miss,test
972,6.0,False,C,False,15.2458,False,"Boulos, Master. Akar",1,3,male,1,,2678,Master,Master,test
973,67.0,False,S,False,221.7792,False,"Straus, Mr. Isidor",0,1,male,1,,PC 17483,Mr,Mr,test
974,49.0,False,S,False,26.0,False,"Case, Mr. Howard Brown",0,1,male,0,,19924,Mr,Mr,test
975,30.0,True,S,False,7.8958,False,"Demetri, Mr. Marinko",0,3,male,0,,349238,Mr,Mr,test
976,30.0,True,Q,False,10.7083,False,"Lamb, Mr. John Joseph",0,2,male,0,,240261,Mr,Mr,test
977,30.0,True,C,False,14.4542,False,"Khalil, Mr. Betros",0,3,male,1,,2660,Mr,Mr,test
978,27.0,False,Q,False,7.8792,False,"Barry, Miss. Julia",0,3,female,0,,330844,Miss,Miss,test
979,18.0,False,S,False,8.05,False,"Badman, Miss. Emily Louisa",0,3,female,0,,A/4 31416,Miss,Miss,test
980,22.0,True,Q,False,7.75,False,"O'Donoghue, Ms. Bridget",0,3,female,0,,364856,Ms,Miss,test
981,2.0,False,S,False,23.0,False,"Wells, Master. Ralph Lester",1,2,male,1,,29103,Master,Master,test
982,22.0,False,S,False,13.9,False,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",0,3,female,1,,347072,Mrs,Mrs,test
983,30.0,True,S,False,7.775,False,"Pedersen, Mr. Olaf",0,3,male,0,,345498,Mr,Mr,test
984,27.0,False,S,False,52.0,False,"Davidson, Mrs. Thornton (Orian Hays)",2,1,female,1,,F.C. 12750,Mrs,Mrs,test
985,30.0,True,S,False,8.05,False,"Guest, Mr. Robert",0,3,male,0,,376563,Mr,Mr,test
986,25.0,False,C,False,26.0,False,"Birnbaum, Mr. Jakob",0,1,male,0,,13905,Mr,Mr,test
987,25.0,False,S,False,7.7958,False,"Tenglin, Mr. Gunnar Isidor",0,3,male,0,,350033,Mr,Mr,test
988,76.0,False,S,False,78.85,False,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",0,1,female,1,,19877,Mrs,Mrs,test
989,29.0,False,S,False,7.925,False,"Makinen, Mr. Kalle Edvard",0,3,male,0,,STON/O 2. 3101268,Mr,Mr,test
990,20.0,False,S,False,7.8542,False,"Braf, Miss. Elin Ester Maria",0,3,female,0,,347471,Miss,Miss,test
991,33.0,False,S,False,8.05,False,"Nancarrow, Mr. William Henry",0,3,male,0,,A./5. 3338,Mr,Mr,test
992,43.0,False,C,False,55.4417,False,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",0,1,female,1,,11778,Mrs,Mrs,test
993,27.0,False,S,False,26.0,False,"Weisz, Mr. Leopold",0,2,male,1,,228414,Mr,Mr,test
994,30.0,True,Q,False,7.75,False,"Foley, Mr. William",0,3,male,0,,365235,Mr,Mr,test
995,26.0,False,S,False,7.775,False,"Johansson Palmquist, Mr. Oskar Leander",0,3,male,0,,347070,Mr,Mr,test
996,16.0,False,C,False,8.5167,False,"Thomas, Mrs. Alexander (""Thamine Thelma"")",1,3,female,1,,2625,Mrs,Mrs,test
997,28.0,False,S,False,22.525,False,"Holthen, Mr. Johan Martin",0,3,male,0,,C 4001,Mr,Mr,test
998,21.0,False,Q,False,7.8208,False,"Buckley, Mr. Daniel",0,3,male,0,,330920,Mr,Mr,test
999,30.0,True,Q,False,7.75,False,"Ryan, Mr. Edward",0,3,male,0,,383162,Mr,Mr,test
1000,30.0,True,S,False,8.7125,False,"Willer, Mr. Aaron (""Abi Weller"")",0,3,male,0,,3410,Mr,Mr,test
1001,18.5,False,S,False,13.0,False,"Swane, Mr. George",0,2,male,0,,248734,Mr,Mr,test
1002,41.0,False,C,False,15.0458,False,"Stanton, Mr. Samuel Ward",0,2,male,0,,237734,Mr,Mr,test
1003,22.0,True,Q,False,7.7792,False,"Shine, Miss. Ellen Natalia",0,3,female,0,,330968,Miss,Miss,test
1004,36.0,False,C,False,31.6792,False,"Evans, Miss. Edith Corse",0,1,female,0,,PC 17531,Miss,Miss,test
1005,18.5,False,Q,False,7.2833,False,"Buckley, Miss. Katherine",0,3,female,0,,329944,Miss,Miss,test
1006,63.0,False,S,False,221.7792,False,"Straus, Mrs. Isidor (Rosalie Ida Blun)",0,1,female,1,,PC 17483,Mrs,Mrs,test
1007,18.0,False,C,False,14.4542,False,"Chronopoulos, Mr. Demetrios",0,3,male,1,,2680,Mr,Mr,test
1008,30.0,True,C,False,6.4375,False,"Thomas, Mr. John",0,3,male,0,,2681,Mr,Mr,test
1009,1.0,False,S,False,16.7,False,"Sandstrom, Miss. Beatrice Irene",1,3,female,1,,PP 9549,Miss,Miss,test
1010,36.0,False,C,False,75.2417,False,"Beattie, Mr. Thomson",0,1,male,0,,13050,Mr,Mr,test
1011,29.0,False,S,False,26.0,False,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",0,2,female,1,,SC/AH 29037,Mrs,Mrs,test
1012,12.0,False,S,False,15.75,False,"Watt, Miss. Bertha J",0,2,female,0,,C.A. 33595,Miss,Miss,test
1013,30.0,True,Q,False,7.75,False,"Kiernan, Mr. John",0,3,male,1,,367227,Mr,Mr,test
1014,35.0,False,C,False,57.75,False,"Schabert, Mrs. Paul (Emma Mock)",0,1,female,1,,13236,Mrs,Mrs,test
1015,28.0,False,S,False,7.25,False,"Carver, Mr. Alfred John",0,3,male,0,,392095,Mr,Mr,test
1016,30.0,True,Q,False,7.75,False,"Kennedy, Mr. John",0,3,male,0,,368783,Mr,Mr,test
1017,17.0,False,S,False,16.1,False,"Cribb, Miss. Laura Alice",1,3,female,0,,371362,Miss,Miss,test
1018,22.0,False,S,False,7.7958,False,"Brobeck, Mr. Karl Rudolf",0,3,male,0,,350045,Mr,Mr,test
1019,22.0,True,Q,False,23.25,False,"McCoy, Miss. Alicia",0,3,female,2,,367226,Miss,Miss,test
1020,42.0,False,S,False,13.0,False,"Bowenur, Mr. Solomon",0,2,male,0,,211535,Mr,Mr,test
1021,24.0,False,S,False,8.05,False,"Petersen, Mr. Marius",0,3,male,0,,342441,Mr,Mr,test
1022,32.0,False,S,False,8.05,False,"Spinner, Mr. Henry John",0,3,male,0,,STON/OQ. 369943,Mr,Mr,test
1023,53.0,False,C,False,28.5,False,"Gracie, Col. Archibald IV",0,1,male,0,,113780,Col,Mr,test
1024,36.0,True,S,False,25.4667,False,"Lefebre, Mrs. Frank (Frances)",4,3,female,0,,4133,Mrs,Mrs,test
1025,30.0,True,C,False,6.4375,False,"Thomas, Mr. Charles P",0,3,male,1,,2621,Mr,Mr,test
1026,43.0,False,S,False,7.8958,False,"Dintcheff, Mr. Valtcho",0,3,male,0,,349226,Mr,Mr,test
1027,24.0,False,S,False,7.8542,False,"Carlsson, Mr. Carl Robert",0,3,male,0,,350409,Mr,Mr,test
1028,26.5,False,C,False,7.225,False,"Zakarian, Mr. Mapriededer",0,3,male,0,,2656,Mr,Mr,test
1029,26.0,False,S,False,13.0,False,"Schmidt, Mr. August",0,2,male,0,,248659,Mr,Mr,test
1030,23.0,False,S,False,8.05,False,"Drapkin, Miss. Jennie",0,3,female,0,,SOTON/OQ 392083,Miss,Miss,test
1031,40.0,False,S,False,46.9,False,"Goodwin, Mr. Charles Frederick",6,3,male,1,,CA 2144,Mr,Mr,test
1032,10.0,False,S,False,46.9,False,"Goodwin, Miss. Jessie Allis",2,3,female,5,,CA 2144,Miss,Miss,test
1033,33.0,False,S,False,151.55,False,"Daniels, Miss. Sarah",0,1,female,0,,113781,Miss,Miss,test
1034,61.0,False,C,False,262.375,False,"Ryerson, Mr. Arthur Larned",3,1,male,1,,PC 17608,Mr,Mr,test
1035,28.0,False,S,False,26.0,False,"Beauchamp, Mr. Henry James",0,2,male,0,,244358,Mr,Mr,test
1036,42.0,False,S,False,26.55,False,"Lindeberg-Lind, Mr. Erik Gustaf (""Mr Edward Lingrey"")",0,1,male,0,,17475,Mr,Mr,test
1037,31.0,False,S,False,18.0,False,"Vander Planke, Mr. Julius",0,3,male,3,,345763,Mr,Mr,test
1038,30.0,True,S,False,51.8625,False,"Hilliard, Mr. Herbert Henry",0,1,male,0,,17463,Mr,Mr,test
1039,22.0,False,S,False,8.05,False,"Davies, Mr. Evan",0,3,male,0,,SC/A4 23568,Mr,Mr,test
1040,30.0,True,S,False,26.55,False,"Crafton, Mr. John Bertram",0,1,male,0,,113791,Mr,Mr,test
1041,30.0,False,S,False,26.0,False,"Lahtinen, Rev. William",1,2,male,1,,250651,Rev,Mr,test
1042,23.0,False,C,False,83.1583,False,"Earnshaw, Mrs. Boulton (Olive Potter)",1,1,female,0,,11767,Mrs,Mrs,test
1043,30.0,True,C,False,7.8958,False,"Matinoff, Mr. Nicola",0,3,male,0,,349255,Mr,Mr,test
1044,60.5,False,S,False,7.8875,True,"Storey, Mr. Thomas",0,3,male,0,,3701,Mr,Mr,test
1045,36.0,False,S,False,12.1833,False,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",2,3,female,0,,350405,Mrs,Mrs,test
1046,13.0,False,S,False,31.3875,False,"Asplund, Master. Filip Oscar",2,3,male,4,,347077,Master,Master,test
1047,24.0,False,S,False,7.55,False,"Duquemin, Mr. Joseph",0,3,male,0,,S.O./P.P. 752,Mr,Mr,test
1048,29.0,False,S,False,221.7792,False,"Bird, Miss. Ellen",0,1,female,0,,PC 17483,Miss,Miss,test
1049,23.0,False,S,False,7.8542,False,"Lundin, Miss. Olga Elida",0,3,female,0,,347469,Miss,Miss,test
1050,42.0,False,S,False,26.55,False,"Borebank, Mr. John James",0,1,male,0,,110489,Mr,Mr,test
1051,26.0,False,S,False,13.775,False,"Peacock, Mrs. Benjamin (Edith Nile)",2,3,female,0,,SOTON/O.Q. 3101315,Mrs,Mrs,test
1052,22.0,True,Q,False,7.7333,False,"Smyth, Miss. Julia",0,3,female,0,,335432,Miss,Miss,test
1053,7.0,False,C,False,15.2458,False,"Touma, Master. Georges Youssef",1,3,male,1,,2650,Master,Master,test
1054,26.0,False,S,False,13.5,False,"Wright, Miss. Marion",0,2,female,0,,220844,Miss,Miss,test
1055,30.0,True,S,False,7.0,False,"Pearce, Mr. Ernest",0,3,male,0,,343271,Mr,Mr,test
1056,41.0,False,S,False,13.0,False,"Peruschitz, Rev. Joseph Maria",0,2,male,0,,237393,Rev,Mr,test
1057,26.0,False,S,False,22.025,False,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",1,3,female,1,,315153,Mrs,Mrs,test
1058,48.0,False,C,False,50.4958,False,"Brandeis, Mr. Emil",0,1,male,0,,PC 17591,Mr,Mr,test
1059,18.0,False,S,False,34.375,False,"Ford, Mr. Edward Watson",2,3,male,2,,W./C. 6608,Mr,Mr,test
1060,36.0,True,C,False,27.7208,False,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",0,1,female,0,,17770,Mrs,Mrs,test
1061,22.0,False,S,False,8.9625,False,"Hellstrom, Miss. Hilda Maria",0,3,female,0,,7548,Miss,Miss,test
1062,30.0,True,S,False,7.55,False,"Lithman, Mr. Simon",0,3,male,0,,S.O./P.P. 251,Mr,Mr,test
1063,27.0,False,C,False,7.225,False,"Zakarian, Mr. Ortin",0,3,male,0,,2670,Mr,Mr,test
1064,23.0,False,S,False,13.9,False,"Dyker, Mr. Adolf Fredrik",0,3,male,1,,347072,Mr,Mr,test
1065,30.0,True,C,False,7.2292,False,"Torfa, Mr. Assad",0,3,male,0,,2673,Mr,Mr,test
1066,40.0,False,S,False,31.3875,False,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",5,3,male,1,,347077,Mr,Mr,test
1067,15.0,False,S,False,39.0,False,"Brown, Miss. Edith Eileen",2,2,female,0,,29750,Miss,Miss,test
1068,20.0,False,S,False,36.75,False,"Sincock, Miss. Maude",0,2,female,0,,C.A. 33112,Miss,Miss,test
1069,54.0,False,C,False,55.4417,False,"Stengel, Mr. Charles Emil Henry",0,1,male,1,,11778,Mr,Mr,test
1070,36.0,False,S,False,39.0,False,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",3,2,female,0,,230136,Mrs,Mrs,test
1071,64.0,False,C,False,83.1583,False,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",2,1,female,0,,PC 17756,Mrs,Mrs,test
1072,30.0,False,S,False,13.0,False,"McCrie, Mr. James Matthew",0,2,male,0,,233478,Mr,Mr,test
1073,37.0,False,C,False,83.1583,False,"Compton, Mr. Alexander Taylor Jr",1,1,male,1,,PC 17756,Mr,Mr,test
1074,18.0,False,S,False,53.1,False,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",0,1,female,1,,113773,Mrs,Mrs,test
1075,30.0,True,Q,False,7.75,False,"Lane, Mr. Patrick",0,3,male,0,,7935,Mr,Mr,test
1076,27.0,False,C,False,247.5208,False,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",1,1,female,1,,PC 17558,Mrs,Mrs,test
1077,40.0,False,S,False,16.0,False,"Maybery, Mr. Frank Hubert",0,2,male,0,,239059,Mr,Mr,test
1078,21.0,False,S,False,21.0,False,"Phillips, Miss. Alice Frances Louisa",1,2,female,0,,S.O./P.P. 2,Miss,Miss,test
1079,17.0,False,S,False,8.05,False,"Davies, Mr. Joseph",0,3,male,2,,A/4 48873,Mr,Mr,test
1080,22.0,True,S,False,69.55,False,"Sage, Miss. Ada",2,3,female,8,,CA. 2343,Miss,Miss,test
1081,40.0,False,S,False,13.0,False,"Veal, Mr. James",0,2,male,0,,28221,Mr,Mr,test
1082,34.0,False,S,False,26.0,False,"Angle, Mr. William A",0,2,male,1,,226875,Mr,Mr,test
1083,30.0,True,S,False,26.0,False,"Salomon, Mr. Abraham L",0,1,male,0,,111163,Mr,Mr,test
1084,11.5,False,S,False,14.5,False,"van Billiard, Master. Walter John",1,3,male,1,,A/5. 851,Master,Master,test
1085,61.0,False,Q,False,12.35,False,"Lingane, Mr. John",0,2,male,0,,235509,Mr,Mr,test
1086,8.0,False,S,False,32.5,False,"Drew, Master. Marshall Brines",2,2,male,0,,28220,Master,Master,test
1087,33.0,False,S,False,7.8542,False,"Karlsson, Mr. Julius Konrad Eugen",0,3,male,0,,347465,Mr,Mr,test
1088,6.0,False,C,False,134.5,False,"Spedden, Master. Robert Douglas",2,1,male,0,,16966,Master,Master,test
1089,18.0,False,S,False,7.775,False,"Nilsson, Miss. Berta Olivia",0,3,female,0,,347066,Miss,Miss,test
1090,23.0,False,S,False,10.5,False,"Baimbrigge, Mr. Charles Robert",0,2,male,0,,C.A. 31030,Mr,Mr,test
1091,36.0,True,S,False,8.1125,False,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",0,3,female,0,,65305,Mrs,Mrs,test
1092,22.0,True,Q,False,15.5,False,"Murphy, Miss. Nora",0,3,female,0,,36568,Miss,Miss,test
1093,0.33,False,S,False,14.4,False,"Danbom, Master. Gilbert Sigvard Emanuel",2,3,male,0,,347080,Master,Master,test
1094,47.0,False,C,False,227.525,False,"Astor, Col. John Jacob",0,1,male,1,,PC 17757,Col,Mr,test
1095,8.0,False,S,False,26.0,False,"Quick, Miss. Winifred Vera",1,2,female,1,,26360,Miss,Miss,test
